186742
 Atoms. Timestep: 1300
1 39.2968 9.25676 -36.158
1 41.6199 8.12574 -33.4683
1 41.5006 8.22799 -34.7181
1 41.1949 9.08452 -33.8478
1 38.6737 9.62164 -35.1654
1 39.5214 7.85636 -35.1732
1 37.9501 7.18761 -35.8743
1 38.6287 7.36085 -35.121
1 40.3435 10.3663 -34.4457
1 41.493 9.3859 -34.7914
1 40.1162 8.51025 -36.1123
1 38.9791 9.45499 -34.2174
1 41.1499 5.28342 -31.7801
1 41.314 4.15177 -30.2931
1 39.9971 5.17292 -28.9272
1 39.1512 4.92603 -30.224
1 38.6823 3.35686 -28.2111
1 38.0984 3.98642 -29.4115
1 35.6884 4.21329 -29.7396
1 39.0313 3.72908 -29.0846
1 37.1935 4.40807 -29.5711
1 38.132 2.36133 -29.9599
1 37.2629 3.42457 -29.3467
1 38.6221 3.2622 -29.884
1 40.4179 5.80591 -29.5917
1 37.7693 4.95069 -28.9343
1 38.9869 7.42753 -29.0973
1 38.3749 4.27979 -28.485
1 38.198 6.6648 -27.6314
1 38.814 4.6915 -29.3014
1 38.6797 5.02813 -27.7909
1 40.2275 2.53788 -28.4633
1 40.6843 1.66436 -28.1707
1 40.56 2.81749 -27.5514
1 41.1582 1.66871 -29.8208
1 41.1749 2.61029 -28.8226
1 38.6175 5.47462 -28.695
1 39.5683 2.80626 -27.7441
1 40.138 3.53183 -28.7374
1 38.2819 6.73292 -26.6266
1 39.6676 3.80049 -27.8859
1 40.7387 4.277 -29.2095
1 38.9602 6.03063 -27.8198
1 38.9496 7.11167 -28.1387
1 38.9452 6.67895 -29.7776
1 39.4859 6.00755 -28.6816
1 42.4467 12.2372 -36.1633
1 45.7387 13.0904 -35.3013
1 44.6679 9.49308 -39.3207
1 45.0429 12.4349 -39.2576
1 44.5211 9.8614 -38.3899
1 45.1174 13.7055 -35.8526
1 41.389 12.6562 -37.0112
1 45.8473 11.3965 -35.8728
1 46.5764 12.6419 -34.9572
1 44.8439 11.2351 -35.9242
1 45.0882 12.6538 -37.2763
1 43.0983 12.4458 -35.1813
1 43.2463 11.698 -35.8577
1 44.3697 10.03 -36.3451
1 42.2751 13.9844 -36.3818
1 42.1199 12.6939 -35.1385
1 41.5812 11.8054 -37.8839
1 46.217 11.1166 -38.3772
1 42.2733 13.4923 -37.6668
1 45.0262 13.0697 -34.3465
1 42.8998 11.9225 -33.3597
1 41.6948 11.7918 -34.9781
1 42.378 12.4885 -34.1682
1 43.9131 12.5212 -32.5874
1 43.43 12.7776 -33.4379
1 43.4874 14.2589 -34.4763
1 43.3396 12.1645 -34.2355
1 45.0923 12.066 -34.2252
1 43.9478 13.0792 -34.4132
1 44.1309 10.2721 -33.8091
1 46.1522 10.8108 -35.1095
1 43.1783 10.147 -34.1711
1 43.1176 13.4233 -34.9165
1 44.1612 12.1915 -34.843
1 44.2022 13.7205 -33.669
1 42.1233 14.5476 -34.2013
1 43.2416 13.7467 -33.2141
1 45.9855 12.53 -34.1389
1 43.1846 11.1203 -33.9051
1 45.7512 11.446 -33.7609
1 44.9964 8.59834 -36.1073
1 46.6125 8.52163 -34.6294
1 47.1315 10.5886 -35.212
1 47.1113 9.5647 -34.348
1 45.5509 9.43816 -35.435
1 43.6776 8.72717 -35.4324
1 46.4144 9.80702 -35.0509
1 44.5228 9.35488 -35.606
1 45.9195 8.50072 -35.3654
1 45.6852 7.36528 -36.671
1 46.1181 10.3886 -34.1877
1 46.7715 8.99944 -35.6362
1 45.4834 9.6426 -34.4469
1 45.2771 11.0812 -34.6494
1 44.2205 11.1274 -33.0478
1 46.0026 11.7881 -34.8722
1 44.1125 11.7678 -36.371
1 45.0764 11.9887 -35.2319
1 44.1116 13.7308 -35.1669
1 44.1716 11.2528 -34.0679
1 45.3387 9.72486 -36.4001
1 45.8852 10.1715 -38.5369
1 45.474 10.7225 -36.5504
1 46.7977 8.14898 -37.3881
1 43.8024 9.24515 -38.8229
1 45.5222 8.4052 -37.1035
1 42.9686 8.78214 -36.2832
1 41.4243 6.80314 -37.6381
1 43.2692 7.8309 -35.6534
1 41.4991 6.16519 -36.8369
1 43.1217 6.83494 -35.5788
1 42.0782 7.34131 -37.0653
1 42.7526 5.85831 -36.7975
1 41.3034 7.6131 -36.4745
1 41.8702 8.45507 -36.4429
1 40.6768 7.48144 -37.603
1 43.0552 9.50912 -38.0778
1 42.2905 7.60336 -38.113
1 43.1564 6.80386 -36.902
1 43.1828 7.51137 -37.6485
1 41.9703 9.69704 -37.8199
1 43.4206 10.4277 -37.1894
1 42.6788 9.66203 -39.0024
1 44.0646 6.9844 -37.6812
1 44.0488 7.96033 -37.9418
1 42.1962 9.56418 -36.3904
1 43.5716 8.49998 -37.2326
1 44.3017 7.87511 -35.9368
1 43.9866 9.24083 -37.7859
1 43.0775 10.4448 -35.1539
1 44.0367 8.76961 -36.3785
1 40.9876 8.59199 -36.9294
1 39.7543 7.73875 -36.6867
1 41.2582 9.24376 -36.1965
1 43.587 7.68393 -36.6303
1 42.8829 6.2226 -38.4568
1 43.1838 8.50554 -38.2055
1 42.458 6.57906 -37.6104
1 42.6146 8.20154 -37.0771
1 40.1246 8.35022 -37.4022
1 44.7774 9.08689 -36.9944
1 44.4928 8.11214 -37.0287
1 42.7307 9.20727 -37.1704
1 41.8177 8.09313 -38.9398
1 42.4996 8.72619 -39.3366
1 42.4047 7.62973 -36.1395
1 40.5388 8.60603 -34.4515
1 40.4883 7.01194 -34.7032
1 39.7485 6.87772 -35.4035
1 40.7457 7.73969 -33.9713
1 40.5259 7.84252 -35.2816
1 42.2792 6.63791 -36.3035
1 43.378 8.99126 -39.763
1 43.1506 7.24847 -40.201
1 43.2857 7.96849 -39.055
1 44.1591 8.37812 -39.5699
1 42.479 7.76688 -39.6539
1 42.2486 8.88827 -38.3605
1 41.4993 6.29942 -38.6587
1 41.07 5.8387 -37.7238
1 41.6608 5.63011 -39.4053
1 41.3907 8.07212 -38.0203
1 40.996 9.82035 -38.1239
1 41.8477 8.75805 -37.4332
1 44.5956 8.68229 -38.3891
1 46.1831 8.75175 -37.9201
1 46.7515 10.9613 -36.0942
1 46.8391 11.1453 -37.565
1 46.0848 10.2114 -35.9233
1 45.9435 8.92074 -36.2989
1 47.5875 8.69243 -36.148
1 45.7751 5.76907 -38.5388
1 43.5676 6.11307 -37.5213
1 46.0939 6.48485 -39.4894
1 45.4355 8.67042 -34.1388
1 43.3784 8.93253 -33.3091
1 42.8108 9.91461 -33.2578
1 43.5838 9.41023 -32.4317
1 44.7715 9.51088 -33.6399
1 46.415 8.03087 -36.4601
1 47.134 9.27843 -37.3594
1 45.3565 9.30577 -38.1191
1 47.7371 9.99104 -36.5866
1 45.5801 7.55451 -35.5399
1 44.4536 8.57012 -33.8293
1 46.2129 9.45101 -33.7718
1 43.9076 8.19851 -34.6001
1 44.7005 10.248 -34.644
1 44.863 7.92823 -34.7822
1 47.4858 9.71506 -35.5852
1 44.5556 9.24587 -34.5904
1 44.037 5.91339 -39.2285
1 43.8448 4.7444 -41.1711
1 45.3733 5.30522 -42.6268
1 45.0132 4.75265 -40.8904
1 44.4999 3.57951 -42.0444
1 45.2742 4.56681 -41.8931
1 44.9371 3.70751 -41.109
1 44.2622 4.50765 -42.426
1 44.2367 5.67732 -41.1669
1 44.416 5.46243 -42.1366
1 44.6577 6.36171 -39.8972
1 45.5903 4.75198 -38.1699
1 44.6867 6.05085 -37.3704
1 42.0495 7.09818 -38.9533
1 43.5134 4.02085 -38.3161
1 43.9128 4.95598 -37.6747
1 44.3561 3.27425 -38.3927
1 42.5278 6.61994 -39.7029
1 45.0701 6.71793 -38.0264
1 46.7022 6.17951 -38.7307
1 45.4843 5.10485 -39.2532
1 46.1748 7.50132 -40.6594
1 44.2435 6.16471 -38.2722
1 45.9325 7.63741 -37.6322
1 45.4083 7.23787 -39.4817
1 44.4944 7.46715 -39.858
1 44.6422 7.75391 -41.3907
1 43.9337 7.67718 -40.6718
1 45.5026 9.05404 -39.6957
1 45.7978 8.07839 -39.9204
1 43.8951 8.66905 -40.8715
1 44.8824 8.49288 -40.2693
1 44.5059 4.86454 -39.1638
1 45.8899 5.08549 -40.183
1 44.6959 6.7441 -38.9637
1 43.0712 5.79254 -39.4944
1 46.067 6.76012 -38.182
1 44.2296 7.63786 -38.884
1 45.1122 8.21359 -39.1603
1 43.5082 7.02971 -38.5221
1 45.8389 7.62976 -38.6552
1 45.589 6.74208 -40.3454
1 43.9487 6.57016 -41.5418
1 44.6067 6.92724 -40.7315
1 43.6799 5.15742 -38.6398
1 45.1078 5.94014 -40.728
1 43.7634 6.85282 -39.4995
1 45.0236 7.72528 -38.0684
1 44.7333 5.28153 -38.2414
1 44.853 5.26098 -40.0253
1 43.9327 5.64765 -40.204
1 44.8104 6.98196 -37.0012
1 45.6793 6.032 -37.5686
1 47.7298 8.47505 -37.1299
1 46.7434 9.64064 -36.4622
1 46.4192 10.4674 -36.9414
1 42.07 8.76319 -35.4933
1 46.0182 9.436 -37.1712
1 44.2887 11.2159 -35.0713
1 43.9225 12.5502 -35.7558
1 45.0525 10.3043 -35.5903
1 44.736 12.9422 -35.305
1 44.2148 12.2038 -33.7309
1 44.5432 13.571 -38.2026
1 46.0524 12.3479 -37.3821
1 44.0771 13.4553 -37.3136
1 44.0471 10.2824 -35.4123
1 43.0977 13.5665 -37.088
1 48.4751 12.27 -37.5319
1 47.0899 12.989 -36.2242
1 47.5461 11.872 -37.4845
1 47.6184 13.7195 -35.7655
1 46.5372 13.7671 -35.7206
1 47.5232 13.7189 -36.9637
1 47.8764 12.7328 -36.8454
1 46.7765 14.2456 -37.4246
1 48.5591 12.7287 -38.4301
1 46.8035 11.9296 -38.5755
1 46.2416 12.7335 -38.2994
1 47.8015 12.0401 -38.4495
1 47.0488 13.4432 -38.9573
1 46.4746 13.2434 -37.1643
1 47.9488 13.529 -38.5054
1 46.2075 15.0744 -36.8122
1 46.4212 13.7337 -38.2216
1 49.8003 12.9855 -35.6104
1 47.2475 12.8221 -37.6586
1 43.5902 13.3801 -36.2239
1 43.2136 14.2076 -35.7849
1 43.3615 13.3857 -38.0503
1 45.2748 11.7054 -36.7282
1 41.2451 11.5528 -40.4239
1 42.0464 10.3169 -39.4376
1 43.2629 12.3868 -39.0073
1 44.4105 15.6411 -36.9086
1 43.5303 16.9095 -36.4848
1 44.4218 16.8275 -37.0438
1 47.2527 16.7516 -37.5278
1 47.8471 15.3523 -36.8977
1 45.8092 15.4212 -37.7798
1 46.7481 17.1326 -38.323
1 45.5585 16.6896 -39.6804
1 47.6497 16.9196 -38.9651
1 46.1411 16.5901 -37.1394
1 45.8561 16.7339 -38.696
1 47.9356 15.3126 -39.2721
1 45.3189 14.6822 -40.9637
1 44.2839 14.3705 -39.8391
1 45.5598 14.2449 -40.057
1 45.9168 14.6635 -43.2745
1 44.7461 13.7923 -41.6568
1 44.298 14.3845 -42.341
1 44.8702 15.2384 -43.8194
1 45.4328 14.1934 -42.2866
1 42.9958 15.2354 -42.076
1 45.0738 15.1073 -41.8788
1 46.1879 13.4635 -40.4643
1 44.2712 11.4489 -40.6574
1 42.9386 12.4804 -40.9621
1 44.2118 12.8397 -40.6467
1 43.7021 13.2175 -41.4406
1 43.4076 12.5273 -40.0084
1 42.936 13.442 -40.6274
1 44.6631 13.3289 -39.5856
1 45.1845 13.0969 -41.067
1 47.1614 11.3889 -40.597
1 43.2787 12.1633 -43.5191
1 44.3309 10.687 -43.973
1 44.0944 11.7211 -44.2441
1 46.2832 12.0765 -40.6457
1 47.096 10.712 -39.6738
1 46.3345 10.6445 -40.7798
1 45.3401 12.1552 -41.402
1 45.252 12.5063 -40.2468
1 42.4739 12.6535 -39.6214
1 44.3398 12.1411 -39.9249
1 42.9112 10.2005 -40.0801
1 43.2312 11.6359 -40.4525
1 43.5676 10.9276 -39.8158
1 45.7544 11.7209 -39.8587
1 43.9016 9.82761 -40.0054
1 42.0407 11.1456 -38.6585
1 42.6109 13.0985 -38.7095
1 42.088 12.1636 -38.7046
1 44.3828 10.4459 -40.6473
1 43.7513 13.4813 -40.008
1 44.929 11.1791 -41.5713
1 45.3281 11.1842 -40.6337
1 44.2617 13.9019 -40.7725
1 46.3759 14.5951 -40.5613
1 45.9686 13.5633 -41.5015
1 49.5391 14.153 -39.9829
1 49.4115 14.5667 -40.9188
1 49.7875 14.7681 -39.1991
1 48.3684 15.058 -37.7155
1 49.4145 14.2643 -38.4019
1 47.2912 14.938 -39.9976
1 47.3161 15.9563 -38.4561
1 48.1605 15.4532 -40.5824
1 49.2373 15.2587 -40.0313
1 50.3931 15.0208 -39.9869
1 47.7107 14.3434 -39.0518
1 49.6996 15.4516 -38.4161
1 49.0394 15.7293 -39.1311
1 48.2671 16.1267 -39.7718
1 48.6593 13.8554 -39.4486
1 48.3091 15.7674 -38.4357
1 47.8261 14.0599 -40.0387
1 48.8365 12.9941 -39.9767
1 48.6011 14.8147 -38.6771
1 46.4555 15.8255 -39.1333
1 47.0552 16.1979 -36.6153
1 47.0531 15.3279 -37.5369
1 46.4243 16.1872 -38.0232
1 45.1605 16.2715 -37.4767
1 43.6592 16.1885 -37.3678
1 44.9489 16.4312 -36.1845
1 43.3925 11.4439 -38.6613
1 44.9819 10.9314 -39.7095
1 42.8632 12.4394 -37.982
1 44.1214 10.3869 -39.1668
1 44.237 11.4186 -39.2271
1 42.7816 11.5928 -39.467
1 41.699 12.0037 -39.6372
1 43.3549 10.2037 -40.9904
1 43.3763 10.6036 -42.2471
1 43.969 10.8742 -41.4732
1 35.9047 11.9741 -50.5277
1 31.7687 13.9294 -53.2994
1 36.2433 11.1349 -50.9826
1 36.0284 12.7591 -49.4708
1 34.4981 10.8809 -49.925
1 40.1772 12.3738 -49.4034
1 39.608 12.2988 -47.8535
1 40.911 13.9735 -47.0914
1 41.7849 8.16004 -47.0601
1 41.1646 8.70464 -46.4489
1 42.4304 8.47015 -47.8272
1 42.1634 7.37161 -47.5817
1 41.3982 8.26852 -48.0054
1 42.4873 7.06984 -46.5285
1 42.7736 8.56781 -46.609
1 41.1106 13.4136 -48.5475
1 39.3846 13.9842 -47.6578
1 40.3482 13.789 -47.9659
1 41.1331 12.382 -48.3446
1 41.4602 13.0788 -47.4001
1 39.2412 13.2356 -48.3222
1 40.2756 11.4222 -49.7247
1 39.6097 13.2469 -49.5211
1 39.0884 12.0816 -49.896
1 40.2291 12.8698 -48.4857
1 39.4824 11.4765 -48.8935
1 35.9097 10.1652 -48.1802
1 37.445 11.9889 -48.6523
1 37.0408 11.216 -49.1619
1 36.3653 11.28 -47.1993
1 34.1801 11.0196 -48.2372
1 34.5753 9.55366 -48.0784
1 35.0192 10.3963 -47.7405
1 40.9035 13.9372 -43.7461
1 35.0057 11.2624 -47.2083
1 35.7367 12.2867 -47.2051
1 37.0958 10.3968 -49.7572
1 37.108 11.7333 -47.7317
1 36.3487 10.1555 -49.0898
1 32.3682 7.4319 -52.7261
1 31.2103 6.61735 -54.0838
1 31.816 7.23401 -53.5583
1 32.2268 6.58751 -54.3602
1 33.1927 7.2046 -53.4517
1 31.0942 7.91759 -53.738
1 32.6247 8.59704 -54.3677
1 32.555 11.5244 -53.1701
1 31.9776 8.3893 -53.5987
1 32.1266 9.38195 -53.9548
1 33.424 8.02651 -54.0893
1 31.5797 8.46582 -52.6651
1 32.3539 7.60322 -54.3316
1 31.3848 7.48763 -52.4837
1 33.2374 7.94434 -52.6617
1 37.0255 10.6458 -48.3217
1 37.1287 11.885 -50.429
1 36.4475 9.90997 -50.3622
1 37.0739 12.833 -48.2033
1 35.5014 11.9672 -48.1388
1 38.8268 10.6586 -48.7402
1 39.2638 12.4677 -48.9795
1 38.103 11.389 -48.1016
1 35.2406 12.2525 -49.0712
1 35.3855 10.8753 -50.5187
1 36.4451 12.1964 -48.7132
1 36.7493 9.94985 -47.6367
1 37.709 11.182 -49.996
1 37.4937 9.75941 -48.4937
1 34.662 11.4251 -49.0423
1 34.756 12.687 -49.8649
1 36.3142 12.3655 -51.3668
1 35.5378 12.1196 -51.987
1 37.0194 12.8288 -50.8134
1 35.7032 13.529 -50.0389
1 35.255 13.2837 -49.0617
1 35.1457 12.5898 -50.7954
1 35.3821 10.9763 -48.4945
1 38.4568 10.4943 -49.9032
1 37.7427 13.1774 -49.8874
1 38.6069 13.4513 -49.4411
1 37.9582 12.2019 -49.5793
1 39.2273 11.112 -50.1492
1 37.8412 9.71874 -49.7027
1 38.5203 11.38 -49.4132
1 36.2858 11.3276 -48.2061
1 36.0864 8.78746 -49.5416
1 34.8686 9.9998 -50.5788
1 35.529 9.55193 -49.9351
1 35.1364 8.11165 -49.3757
1 35.6277 9.46219 -48.9108
1 37.006 12.5471 -49.6049
1 38.3887 12.3129 -48.4927
1 35.1861 11.6456 -49.8846
1 36.7397 10.2888 -51.2526
1 36.2709 11.7419 -49.6138
1 37.8469 10.6229 -49.0152
1 36.8989 9.40612 -49.4872
1 36.6181 9.20906 -48.4797
1 35.1465 10.326 -49.2908
1 42.8665 11.0635 -41.206
1 43.8863 12.1305 -41.3037
1 43.3072 11.5998 -41.9398
1 42.0297 12.3999 -40.5208
1 41.7205 10.5404 -40.3717
1 42.245 11.4284 -40.3134
1 41.3521 11.0721 -39.4424
1 42.0118 11.6215 -41.2875
1 45.7752 11.0639 -37.4659
1 45.4597 11.5785 -38.8766
1 46.2901 11.5792 -36.7616
1 42.9185 14.0994 -38.6411
1 45.2445 12.494 -36.091
1 42.674 13.2239 -35.8236
1 44.6491 10.9499 -37.8297
1 47.1768 12.0215 -36.5563
1 45.0185 10.6737 -38.7281
1 44.5081 13.0573 -36.4913
1 44.0204 14.4505 -37.1436
1 46.1925 14.0829 -36.6168
1 44.6779 14.5496 -37.9504
1 44.465 11.8603 -37.3128
1 44.0392 14.7163 -35.3747
1 44.4888 10.9262 -36.8255
1 42.2973 13.0467 -36.7583
1 43.4328 12.5139 -36.7268
1 43.3051 11.3973 -34.8925
1 45.2154 10.4166 -33.7346
1 42.3625 11.0817 -34.7014
1 41.6455 12.8004 -38.058
1 40.7234 9.28899 -40.7873
1 37.8384 10.119 -42.4699
1 41.1047 10.4038 -41.163
1 43.8281 12.5571 -37.7086
1 42.251 12.1194 -37.1561
1 43.7032 10.8559 -36.1795
1 45.5803 13.5685 -38.7957
1 44.2343 12.7413 -38.7219
1 42.4563 11.0843 -35.7087
1 43.6761 13.5383 -39.0023
1 41.7861 10.8352 -37.6752
1 41.6507 11.6302 -35.9848
1 42.6451 9.59533 -35.4855
1 41.9914 9.73375 -33.905
1 43.6374 9.98865 -31.6058
1 43.9458 9.2194 -30.1777
1 42.9881 10.7933 -31.1498
1 43.6822 10.1811 -30.4174
1 42.741 9.69028 -30.9424
1 42.5593 8.86599 -34.0098
1 42.863 10.2959 -36.1904
1 43.6279 9.55146 -34.8523
1 43.5416 9.58078 -35.9693
1 42.5985 10.4178 -38.1468
1 42.415 10.2676 -37.1023
1 41.5467 12.6636 -35.9738
1 42.6337 11.4574 -37.8383
1 43.2131 11.5245 -36.8646
1 45.6258 13.4088 -37.6877
1 43.7035 11.2853 -37.7145
1 46.6823 11.9275 -35.6662
1 45.5808 13.2766 -36.6523
1 46.2089 12.5158 -36.3879
1 44.4049 11.8303 -38.3196
1 44.2719 14.1264 -36.2143
1 42.2377 11.1908 -36.7222
1 42.9407 10.6377 -39.0703
1 43.6121 10.4226 -38.2609
1 45.7038 14.4186 -37.7196
1 45.1565 12.7644 -38.3087
1 45.3698 10.1289 -37.5353
1 46.6365 10.0203 -37.8684
1 44.3674 10.0745 -37.3576
1 45.3267 11.8595 -37.8954
1 45.2757 14.677 -36.5129
1 42.8391 13.6019 -39.5744
1 44.9672 13.9468 -37.1383
1 41.784 13.6871 -38.7184
1 38.6088 6.47836 -28.8471
1 39.34 4.57164 -28.4484
1 40.4441 2.92007 -29.4798
1 40.3295 4.43882 -28.3012
1 40.8609 5.29409 -28.4163
1 37.8906 5.68013 -28.0255
1 37.5479 6.76422 -28.4129
1 39.7032 5.35569 -27.9245
1 41.1742 3.38707 -31.1428
1 40.5362 5.22756 -32.7441
1 39.5544 5.78585 -31.8589
1 40.1262 4.95414 -31.8624
1 41.5517 4.36163 -31.4991
1 40.4528 5.85255 -31.2917
1 41.9628 5.0437 -33.2804
1 41.1535 5.05204 -34.0038
1 41.2867 5.87899 -32.9217
1 40.4176 6.26405 -32.2886
1 39.4353 9.64284 -33.2804
1 39.6536 8.86777 -35.2857
1 37.8136 17.7312 -41.7204
1 35.5636 19.8718 -39.8278
1 33.5197 20.5524 -40.3465
1 31.9716 19.8498 -41.2885
1 30.7322 20.5618 -40.7795
1 30.9693 21.3828 -39.3149
1 30.2453 19.6912 -40.3878
1 31.3514 19.8041 -39.5175
1 32.7114 21.0455 -41.1849
1 31.4687 19.9225 -42.9206
1 28.207 18.1401 -41.2724
1 27.7358 16.5023 -40.5591
1 29.9996 17.7865 -41.1352
1 28.0407 18.6069 -39.4627
1 29.226 18.3339 -39.9648
1 27.7812 15.1939 -42.0677
1 28.377 18.6506 -40.4155
1 27.5553 21.8969 -40.569
1 25.679 22.3959 -41.3937
1 27.0807 22.7463 -40.8896
1 26.3067 23.1948 -41.401
1 26.2564 23.154 -39.0842
1 22.121 22.0338 -38.9975
1 22.8846 25.138 -40.0325
1 21.6991 23.462 -39.1406
1 20.7713 24.5438 -39.0279
1 21.0347 23.7946 -39.9113
1 22.8711 24.804 -41.1146
1 21.7224 24.9201 -40.8806
1 22.4643 24.0061 -40.4521
1 22.7785 22.8765 -39.2369
1 27.5757 23.3417 -39.4663
1 25.9224 23.7847 -40.2014
1 26.5712 22.8992 -40.0087
1 25.9459 22.8359 -38.1742
1 27.0053 24.1728 -39.5385
1 25.4721 22.4417 -39.2254
1 27.0027 23.0174 -38.4174
1 25.5799 23.887 -39.2393
1 26.4058 24.0729 -38.6578
1 26.8446 23.838 -40.8076
1 27.8304 22.4024 -39.74
1 28.4128 23.1254 -40.4207
1 28.3259 21.659 -39.2703
1 28.9006 22.1287 -40.1842
1 28.013 22.7608 -41.2761
1 27.3316 17.953 -39.8014
1 29.2906 16.1545 -40.0383
1 27.9277 21.2302 -42.1223
1 29.2815 21.4787 -43.2492
1 28.0858 21.9518 -42.8527
1 28.4807 20.3871 -43.8197
1 28.4024 15.8015 -42.5971
1 28.6662 19.019 -43.5053
1 28.2499 16.7645 -43.0479
1 28.5837 15.9852 -40.7415
1 29.1895 16.4495 -42.8166
1 27.6795 17.5708 -42.7642
1 28.9057 17.5037 -42.8387
1 28.293 19.9209 -42.9446
1 28.2277 21.776 -41.3276
1 28.1016 22.9413 -42.6477
1 27.2067 21.4553 -42.8002
1 31.1028 21.1493 -42.6515
1 30.3196 22.918 -42.4446
1 30.6657 21.8737 -43.403
1 28.5853 20.8901 -42.8163
1 27.664 20.8183 -44.5119
1 28.4413 20.3165 -41.9941
1 27.6037 20.8826 -40.5374
1 28.9671 21.8939 -42.3617
1 29.9391 16.4513 -40.9856
1 27.3734 17.4496 -40.7543
1 28.8497 19.7878 -40.8912
1 28.885 17.5198 -39.467
1 28.9227 15.9696 -41.6937
1 29.0439 17.8071 -40.8084
1 29.0529 19.3453 -39.9985
1 29.0162 16.8297 -41.1412
1 29.1969 18.835 -40.9814
1 28.6555 17.4418 -41.8597
1 29.2511 18.451 -41.9476
1 28.5911 16.9285 -40.2312
1 31.6431 17.2748 -39.1187
1 27.7357 17.0368 -39.6733
1 32.1594 20.1953 -42.2257
1 30.5001 18.7598 -42.4786
1 31.7337 18.9058 -42.4371
1 31.7153 20.876 -41.1431
1 32.0045 18.8881 -40.9661
1 32.8286 18.292 -40.902
1 31.2754 18.6884 -40.2465
1 31.4433 20.9062 -40.0753
1 31.1298 19.4289 -40.9182
1 31.0208 16.7277 -39.7798
1 31.0012 16.9837 -38.3924
1 31.4076 17.1694 -37.4827
1 30.9801 15.1728 -38.6669
1 29.414 15.7502 -37.6555
1 29.0902 14.1437 -36.8487
1 32.2856 13.665 -37.8098
1 29.5512 10.3082 -38.1221
1 30.2065 10.4373 -39.0915
1 30.7121 10.9025 -37.7072
1 30.3249 11.3399 -36.8405
1 28.9994 11.1996 -37.4803
1 28.5051 10.3156 -37.1647
1 29.8431 10.5085 -37.1487
1 32.1038 12.2585 -36.7704
1 33.244 12.4751 -38.5022
1 34.8513 13.2921 -39.0666
1 34.8948 11.6328 -38.3126
1 35.8188 11.1227 -37.0642
1 35.8219 11.7828 -37.8626
1 36.2117 11.9059 -36.3691
1 36.7528 11.4539 -37.5111
1 36.3872 10.7166 -36.3129
1 34.7677 11.3563 -37.2847
1 34.5488 12.3018 -39.416
1 34.4402 13.2858 -37.9423
1 35.7452 12.6947 -37.229
1 34.4909 12.6088 -37.0873
1 35.1486 11.9683 -36.5689
1 34.2544 12.4062 -38.43
1 30.6237 13.3343 -36.0763
1 32.5801 13.7364 -34.7008
1 30.4154 12.1093 -36.1932
1 31.7003 13.2507 -38.5714
1 31.8731 9.68813 -38.468
1 32.2093 12.3789 -38.4609
1 31.1364 12.7285 -37.804
1 31.7971 11.8429 -37.6623
1 31.2354 13.8491 -37.8923
1 30.8085 12.1426 -35.2585
1 30.7717 13.4415 -37.0797
1 32.7335 13.3013 -36.776
1 33.4268 13.2823 -35.0128
1 32.3838 14.1104 -36.2845
1 30.3925 12.2244 -37.3289
1 32.356 11.2902 -36.6181
1 29.9563 12.8767 -36.684
1 30.1972 15.0258 -35.0088
1 29.6558 13.238 -37.5811
1 30.431 14.1982 -35.5783
1 29.7613 15.7877 -35.5112
1 26.5663 16.5342 -35.6845
1 25.543 15.3346 -36.6936
1 28.3794 13.6381 -32.5825
1 26.5585 14.5762 -31.5678
1 24.6094 13.1844 -32.2936
1 24.6139 15.8341 -32.7692
1 25.3287 15.2524 -32.1579
1 24.7764 14.7742 -33.1348
1 25.4373 13.8798 -32.0431
1 26.2749 15.3663 -32.4988
1 24.2345 14.2516 -32.3795
1 26.4497 14.3109 -32.6727
1 28.4116 14.3787 -31.8121
1 29.0421 14.7239 -32.6964
1 27.5074 14.1568 -32.5657
1 25.3816 15.2442 -35.6882
1 24.9297 17.3063 -35.6448
1 24.3878 15.1083 -35.4826
1 26.3377 15.385 -36.0044
1 27.0976 14.7294 -35.7781
1 25.5248 17.0627 -34.8648
1 26.2538 16.3675 -36.6936
1 24.5316 15.4511 -36.6731
1 25.0553 16.1102 -37.7993
1 23.4794 18.8354 -35.8042
1 23.0292 17.7147 -37.6245
1 22.5674 17.3743 -35.9592
1 25.6141 17.9895 -36.9648
1 27.0248 16.1995 -37.3875
1 26.4716 17.1879 -37.5134
1 24.7268 17.9961 -37.5371
1 25.2911 17.1621 -37.4568
1 24.6268 13.8169 -36.5736
1 24.6088 13.2431 -34.866
1 25.6238 14.2014 -36.2586
1 24.0197 14.0216 -35.1282
1 25.2737 13.4179 -35.6554
1 25.8859 16.5457 -38.1842
1 23.8604 17.7966 -37.0536
1 22.1745 16.8209 -36.7595
1 22.795 17.2448 -34.9662
1 22.5127 18.5868 -37.4895
1 24.1464 18.6389 -36.5628
1 22.3368 18.5437 -35.9002
1 23.4588 18.0509 -35.0712
1 23.6248 15.7812 -35.5404
1 21.6599 16.9403 -35.844
1 24.3851 16.4783 -35.9617
1 23.8154 17.391 -35.9905
1 23.5161 16.2684 -36.4765
1 24.0407 16.8646 -38.0146
1 24.194 16.2273 -37.2458
1 24.7208 17.7655 -36.5259
1 23.678 16.6742 -35.0025
1 22.989 18.1478 -36.5651
1 23.1363 16.4961 -37.5536
1 23.1285 17.153 -36.7762
1 25.3341 16.3136 -35.6534
1 26.7952 17.5202 -35.9841
1 25.7952 17.0832 -36.148
1 22.7973 16.3892 -35.7761
1 25.2155 16.3286 -36.663
